Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Longitude,Latitude,county,tract,blkgrp,HIMEDBYX,HIAVGBYX,INCPHMBYX,VACANTHUBY,POPDENBY,CAPINCBY,HHCHG2KBY,POPCH2KBY,MEDINC2KBY,ED10HSCHBYX,NOHSDIPBY,COLNODEGBY,COLLDEGBY,PRODEGBY,FC15OF18BYX,ECPOP16PBYX,HVMEDBY,HVAVGBY,MS03PMARBYX,WHTPOPBYX,POPBYX,P0004BYX,P0509BYX,P1014BYX,P1519BYX,P2024BYX,P2529BYX,P3034BYX,P3539BYX,P4044BYX,P4549BYX,P5054BYX,P5559BYX,P6064BYX,P6569BYX,P7074BYX,P7579BYX,P8084BYX,P85PBYX,POPBY,HHBY
710,20,RL,,7162,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,876,876,GasA,TA,Y,SBrkr,904,0,0,904,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,1966.0,Unf,1,408,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,12,2008,WD,Abnorml,109900,-93.676873,42.031571,169,000600,4,73391.85714285714,90136.39999999998,36559.74926253688,8.0,2200.6026383739886,36559.74926253688,-0.1791044776119403,-0.19572953736654802,0.4330088314577723,0.1036717062634989,0.02375809935205184,0.08855291576673865,0.4881209503239741,0.29589632829373647,0.05090909090909091,1.0,174194.0,188038.0,0.5036496350364964,0.9144542772861356,1.0,0.07227138643067846,0.054572271386430685,0.06489675516224189,0.050147492625368724,0.0752212389380531,0.10471976401179943,0.0752212389380531,0.05162241887905605,0.04424778761061946,0.06489675516224189,0.0752212389380531,0.07227138643067846,0.04719764011799409,0.050147492625368724,0.050147492625368724,0.02212389380530973,0.016224188790560472,0.008849557522123894,678.0,275.0
711,30,RL,56.0,4130,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,0,270,270,GasA,Gd,Y,SBrkr,729,0,0,729,0,0,1,0,2,1,TA,5,Maj2,0,,,,,0,0,,,N,0,0,0,0,0,0,,,,0,7,2008,WD,Normal,52000,-93.62935999999999,42.035571000000004,169,000400,1,68635.36363636363,81711.5,36446.85611510791,19.0,2630.0301091171705,36446.85611510791,-0.1634182908545727,-0.2635440180586908,0.6129251197079097,0.09468085106382977,0.021276595744680847,0.12021276595744683,0.40744680851063836,0.3563829787234043,0.05017921146953405,1.0,182188.00000000003,187086.0,0.5757575757575758,0.9042145593869731,1.0,0.058237547892720315,0.055938697318007664,0.05134099616858238,0.04597701149425287,0.0681992337164751,0.08122605363984675,0.06513409961685823,0.04444444444444445,0.03524904214559387,0.055938697318007664,0.05440613026819923,0.06436781609195401,0.049808429118773936,0.038314176245210725,0.049042145593869726,0.055938697318007664,0.0528735632183908,0.07356321839080458,1305.0,558.0
712,50,C (all),66.0,8712,Pave,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Stone,TA,TA,Mn,Unf,0,Unf,0,859,859,GasA,Gd,Y,SBrkr,859,319,0,1178,0,0,1,0,2,1,TA,7,Typ,0,,Detchd,1964.0,RFn,1,384,TA,TA,N,68,0,98,0,0,0,,,,0,1,2010,WD,Abnorml,102776,-93.606593,42.022653000000005,169,001000,3,22714.517241379308,29741.20033955857,16526.00660377358,73.0,351.18357662895113,16526.00660377358,-0.09800918836140887,-0.06986531986531987,-0.03818982043118795,0.22693997071742314,0.039531478770131766,0.16105417276720352,0.5212298682284041,0.05124450951683748,0.035653650254668934,1.0,17763.0,32837.0,0.3848515864892528,0.8904977375565609,1.0,0.06244343891402715,0.0334841628959276,0.01990950226244344,0.02895927601809955,0.23710407239819006,0.20271493212669683,0.07330316742081447,0.05248868778280543,0.034389140271493215,0.04886877828054298,0.05339366515837104,0.04343891402714932,0.02895927601809955,0.0334841628959276,0.015384615384615384,0.011764705882352941,0.013574660633484163,0.006334841628959276,1105.0,589.0
713,120,RL,40.0,4671,Pave,,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,767,Unf,0,461,1228,GasA,Gd,Y,SBrkr,1228,0,0,1228,1,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,1988.0,Fin,2,472,TA,TA,Y,168,120,0,0,0,0,,,,0,10,2008,WD,Normal,189000,-93.632013,42.059518,169,000100,2,92967.75,112187.19966859983,43554.18140881312,36.0,1090.2749920615072,43554.18140881312,1.414,1.519417475728155,0.11330697016247022,0.056,0.014588235294117647,0.13458823529411762,0.4809411764705882,0.31388235294117645,0.015741507870753936,1.0,221827.00000000003,256323.99999999997,0.7533726812816189,0.8988439306358381,1.0,0.08413615928066795,0.0838150289017341,0.07032755298651253,0.04816955684007707,0.031149646756583174,0.04592164418754014,0.07418111753371869,0.07803468208092486,0.07931920359666024,0.06165703275529865,0.054913294797687855,0.07225433526011561,0.05876685934489403,0.04463712267180475,0.043994861913937054,0.034360950545921636,0.023121387283236997,0.011239563262684648,3114.0,1207.0
714,190,RL,60.0,9873,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,TA,TA,CBlock,TA,TA,Av,ALQ,789,Unf,0,171,960,GasW,TA,N,SBrkr,960,0,0,960,1,0,1,0,3,1,TA,6,Typ,0,,Detchd,1970.0,Unf,2,576,TA,TA,Y,0,288,0,0,0,0,,,,0,5,2006,WD,Normal,129000,-93.625436,42.028544000000004,169,000900,1,72843.82758620691,89442.50088495576,41018.679383116876,35.0,4078.884219798615,41018.679383116876,-0.043993231810490696,-0.12357954545454546,0.4038328969133989,0.1345496009122007,0.052451539338654506,0.15279361459521096,0.37856328392246286,0.2816419612314709,0.035398230088495575,1.0,146078.0,207887.99999999997,0.5317307692307692,0.9351701782820095,1.0,0.060777957860615885,0.04862236628849271,0.04781199351701783,0.050243111831442464,0.08184764991896272,0.10372771474878445,0.08427876823338736,0.04943273905996758,0.04619124797406808,0.06320907617504051,0.08103727714748783,0.0899513776337115,0.07455429497568881,0.04457050243111831,0.023500810372771474,0.024311183144246355,0.013776337115072932,0.012155591572123177,1234.0,565.0
715,60,RL,,13517,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,289.0,Gd,TA,CBlock,TA,TA,No,GLQ,533,Unf,0,192,725,GasA,Ex,Y,SBrkr,725,754,0,1479,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,1976.0,RFn,2,475,TA,TA,Y,0,44,0,0,0,0,,,,0,3,2010,WD,Normal,130500,-93.65921,42.034561,169,000600,3,70680.81818181816,84467.89959839357,34649.929159802305,7.0,3836.7795160176156,34649.929159802305,-0.11071428571428572,-0.17189631650750342,0.2726215862413446,0.03316326530612245,0.0,0.19642857142857145,0.5943877551020408,0.1760204081632653,0.06827309236947793,1.0,154667.0,151334.0,0.6782077393075356,0.8962108731466227,1.0,0.08072487644151564,0.060955518945634266,0.049423393739703454,0.0642504118616145,0.09884678747940691,0.0971993410214168,0.1087314662273476,0.04777594728171335,0.03789126853377265,0.049423393739703454,0.07413509060955518,0.054365733113673806,0.0313014827018122,0.044481054365733116,0.04612850082372323,0.02800658978583196,0.019769357495881386,0.0065897858319604605,607.0,249.0
716,20,RL,78.0,10140,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1064,1064,GasA,TA,Y,SBrkr,1350,0,0,1350,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1974.0,RFn,2,478,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,8,2009,WD,Normal,165000,-93.63143199999999,42.05267,169,000300,1,96278.76190476186,112612.0,43571.70370370369,10.0,3955.7127979425372,43571.70370370369,0.0,-0.08110065170166547,0.2490379797977301,0.05800214822771214,0.010741138560687431,0.13856068743286787,0.39849624060150374,0.3941997851772288,0.010183299389002035,1.0,191770.0,189849.00000000003,0.6305609284332687,0.950354609929078,1.0,0.046493301812450746,0.07092198581560284,0.0677698975571316,0.05831363278171789,0.022852639873916468,0.02679275019700552,0.0338849487785658,0.05988967691095351,0.06304176516942474,0.06934594168636721,0.09535066981875491,0.10717100078802208,0.07880220646178092,0.07249802994483845,0.06225374310480693,0.029944838455476755,0.02048857368006304,0.014184397163120569,1269.0,491.0
717,70,RM,60.0,10800,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,718,718,GasA,Ex,Y,SBrkr,1576,978,0,2554,0,0,1,1,3,1,TA,8,Typ,0,,Detchd,1996.0,Unf,2,704,TA,TA,P,0,48,143,0,0,0,,,,0,7,2007,WD,Normal,159500,-93.608678,42.026089,169,000900,3,32082.33333333334,49241.199404761916,23602.05848787447,60.0,841.6409164394597,23602.05848787447,-0.16831683168316833,-0.20701357466063347,0.3767722344151677,0.2373626373626373,0.061538461538461535,0.26593406593406593,0.31868131868131866,0.11648351648351647,0.08333333333333333,1.0,113333.0,128146.99999999999,0.2820069204152249,0.8687589158345221,1.0,0.0898716119828816,0.05135520684736091,0.03423680456490728,0.05135520684736091,0.12410841654778887,0.13694721825962913,0.09272467902995721,0.06562054208273894,0.05420827389443652,0.06847360912981455,0.05706134094151213,0.055634807417974316,0.045649072753209695,0.025677603423680456,0.014265335235378032,0.014265335235378032,0.012838801711840228,0.005706134094151214,701.0,336.0
718,20,RL,80.0,10000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,1084,Unf,0,92,1176,GasA,Gd,Y,SBrkr,1178,0,0,1178,0,1,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1973.0,Unf,2,439,TA,TA,Y,224,0,0,0,0,0,,MnPrv,,0,11,2008,WD,Normal,157000,-93.631129,42.049609000000004,169,000300,1,96278.76190476186,112612.0,43571.70370370369,10.0,3955.7127979425372,43571.70370370369,0.0,-0.08110065170166547,0.2490379797977301,0.05800214822771214,0.010741138560687431,0.13856068743286787,0.39849624060150374,0.3941997851772288,0.010183299389002035,1.0,191770.0,189849.00000000003,0.6305609284332687,0.950354609929078,1.0,0.046493301812450746,0.07092198581560284,0.0677698975571316,0.05831363278171789,0.022852639873916468,0.02679275019700552,0.0338849487785658,0.05988967691095351,0.06304176516942474,0.06934594168636721,0.09535066981875491,0.10717100078802208,0.07880220646178092,0.07249802994483845,0.06225374310480693,0.029944838455476755,0.02048857368006304,0.014184397163120569,1269.0,491.0
719,60,RL,96.0,10542,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1173,Unf,0,138,1311,GasA,Ex,Y,SBrkr,1325,1093,0,2418,1,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1993.0,RFn,3,983,TA,TA,Y,250,154,216,0,0,0,,,,0,8,2008,WD,Normal,341000,-93.65579,42.049501,169,000100,6,85564.47619047617,96885.6,41348.027716535435,43.0,3010.7715839258008,41348.027716535435,1.6057692307692308,0.98378041172801,0.02473653804807463,0.05298329355608592,0.005727923627684964,0.15083532219570409,0.2773269689737469,0.5131264916467781,0.03025830258302583,1.0,263202.0,278734.99999999994,0.6580570547417116,0.7770440251572326,1.0,0.05377358490566037,0.06635220125786163,0.06415094339622641,0.056918238993710686,0.1,0.09025157232704402,0.06918238993710693,0.06320754716981132,0.07012578616352201,0.07830188679245281,0.0669811320754717,0.06635220125786163,0.052830188679245285,0.038364779874213835,0.018553459119496855,0.018238993710691823,0.011635220125786164,0.014779874213836478,3180.0,1355.0
720,20,RL,69.0,9920,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,523,Unf,0,448,971,GasA,TA,Y,SBrkr,971,0,0,971,0,0,1,1,3,1,TA,5,Typ,1,Po,Attchd,1969.0,Unf,1,300,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2006,WD,Normal,128500,-93.68498199999999,42.019697,169,001301,1,64709.74380165288,76109.5,32596.546138415248,19.0,3533.3365973672057,32596.546138415248,0.22174535050071528,0.31011826544021026,1.0240673258267026,0.06751054852320675,0.03797468354430379,0.11054852320675106,0.44978902953586497,0.3341772151898734,0.0234192037470726,1.0,189705.99999999997,197466.99999999997,0.5302557704304429,0.7898696088264795,1.0,0.07422266800401203,0.06519558676028084,0.05667001003009028,0.06268806419257772,0.1469408224674022,0.1268806419257773,0.08525576730190572,0.08124373119358073,0.07271815446339017,0.06068204613841525,0.05366098294884654,0.055667001003009024,0.030090270812437314,0.0075225677031093285,0.00852557673019057,0.005516549648946841,0.004513540621865597,0.002006018054162488,1994.0,854.0
721,120,RL,,6563,Pave,,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1148,Unf,0,594,1742,GasA,TA,Y,SBrkr,1742,0,0,1742,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1985.0,RFn,2,564,TA,TA,Y,114,28,234,0,0,0,,,,0,12,2006,WD,Normal,275000,-93.632571,42.058136,169,000100,2,92967.75,112187.19966859983,43554.18140881312,36.0,1090.2749920615072,43554.18140881312,1.414,1.519417475728155,0.11330697016247022,0.056,0.014588235294117647,0.13458823529411762,0.4809411764705882,0.31388235294117645,0.015741507870753936,1.0,221827.00000000003,256323.99999999997,0.7533726812816189,0.8988439306358381,1.0,0.08413615928066795,0.0838150289017341,0.07032755298651253,0.04816955684007707,0.031149646756583174,0.04592164418754014,0.07418111753371869,0.07803468208092486,0.07931920359666024,0.06165703275529865,0.054913294797687855,0.07225433526011561,0.05876685934489403,0.04463712267180475,0.043994861913937054,0.034360950545921636,0.023121387283236997,0.011239563262684648,3114.0,1207.0
722,120,RM,,4426,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Av,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,,Attchd,2004.0,RFn,2,420,TA,TA,Y,160,0,0,0,0,0,,,,0,5,2010,WD,Normal,143000,-93.6837,42.016253000000006,169,001301,3,27022.809523809527,38171.799912049246,16699.24451712197,116.0,5679.5115732919585,16699.24451712197,2.685575364667747,2.1181763647270544,-0.152921155896377,0.060266292922214436,0.019621583742116328,0.12473721093202522,0.6152768044849335,0.18009810791871056,0.02154793315743184,1.0,220700.99999999997,207378.0,0.11814259297308402,0.8634090034628703,1.0,0.03308964986533282,0.01692958830319354,0.013659099653712968,0.06483262793382072,0.5969603693728357,0.12389380530973453,0.04193920738745671,0.023085802231627546,0.0119276644863409,0.013081954597922276,0.010773374374759524,0.007502885725278953,0.007310504040015391,0.006540977298961139,0.005386687187379761,0.004424778761061947,0.00596383224317045,0.012697191227395151,5198.000000000001,2274.0
723,20,RL,70.0,8120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,191,Unf,0,673,864,GasA,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,,Detchd,1994.0,Unf,2,463,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2009,WD,Normal,124500,-93.62554200000001,42.053307000000004,169,000300,2,42607.69565217391,50969.09934853421,27308.051483420593,20.0,6041.544430594017,27308.051483420593,0.037162162162162164,-0.03372681281618887,0.5187442755170094,0.35595238095238096,0.03690476190476191,0.2178571428571429,0.24642857142857144,0.14285714285714285,0.035830618892508145,1.0,126209.99999999999,129899.00000000003,0.4015518913676042,0.7417102966841188,1.0,0.04013961605584642,0.034904013961605584,0.025305410122164047,0.030541012216404886,0.13612565445026178,0.16928446771378708,0.0924956369982548,0.04537521815008726,0.043630017452006974,0.05148342059336824,0.041012216404886566,0.05846422338568935,0.05061082024432809,0.042757417102966835,0.034904013961605584,0.031413612565445025,0.036649214659685854,0.034904013961605584,1146.0,614.0
724,50,RL,60.0,8172,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,941,941,GasA,Ex,Y,SBrkr,997,473,0,1470,0,0,2,0,4,1,TA,7,Typ,0,,Detchd,1958.0,Unf,1,548,TA,TA,Y,0,0,0,0,156,0,,,,0,5,2008,WD,Normal,135000,-93.66347900000001,42.019959,169,001301,2,32118.5652173913,50276.10030395137,22222.35154500672,49.0,5349.507380398877,22222.35154500672,0.3125,0.41994917407878013,0.13097521804962511,0.1489583333333333,0.015625,0.1645833333333333,0.41145833333333326,0.259375,0.05572441742654509,1.0,119588.0,110713.0,0.34643226473629785,0.7565995525727068,1.0,0.0657718120805369,0.038926174496644296,0.029977628635346764,0.059060402684563765,0.37673378076062647,0.14496644295302014,0.07114093959731543,0.03579418344519016,0.032662192393736016,0.025950782997762864,0.030425055928411632,0.029082774049217,0.022818791946308724,0.013422818791946308,0.006263982102908278,0.008948545861297539,0.00447427293064877,0.0035794183445190158,2235.0,987.0
725,20,RL,86.0,13286,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,Ex,TA,PConc,Ex,TA,No,GLQ,1234,Unf,0,464,1698,GasA,Ex,Y,SBrkr,1698,0,0,1698,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2007.0,Fin,3,768,TA,TA,Y,327,64,0,0,0,0,,,,0,2,2009,WD,Normal,320000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,20,RL,60.0,6960,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,375,BLQ,239,250,864,GasA,TA,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,Gd,5,Typ,0,,Detchd,1989.0,Unf,2,660,TA,TA,Y,96,0,0,0,0,0,,,Shed,500,11,2009,WD,Normal,120500,-93.62565699999999,42.053306,169,000300,2,42607.69565217391,50969.09934853421,27308.051483420593,20.0,6041.544430594017,27308.051483420593,0.037162162162162164,-0.03372681281618887,0.5187442755170094,0.35595238095238096,0.03690476190476191,0.2178571428571429,0.24642857142857144,0.14285714285714285,0.035830618892508145,1.0,126209.99999999999,129899.00000000003,0.4015518913676042,0.7417102966841188,1.0,0.04013961605584642,0.034904013961605584,0.025305410122164047,0.030541012216404886,0.13612565445026178,0.16928446771378708,0.0924956369982548,0.04537521815008726,0.043630017452006974,0.05148342059336824,0.041012216404886566,0.05846422338568935,0.05061082024432809,0.042757417102966835,0.034904013961605584,0.031413612565445025,0.036649214659685854,0.034904013961605584,1146.0,614.0
727,20,RL,,21695,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,808,Unf,0,72,880,GasA,Ex,Y,SBrkr,1680,0,0,1680,1,0,2,0,3,1,Gd,5,Typ,1,Gd,Attchd,1988.0,Fin,2,540,TA,TA,Y,292,44,0,182,0,0,,,,0,12,2009,WD,Normal,222000,-93.643947,42.009134,169,001100,4,38118.46902654868,49280.599520383694,24640.299760191847,10.0,951.328924456701,24640.299760191847,0.0145985401459854,-0.06397306397306396,-0.010954601376502369,0.01855670103092784,0.0,0.24742268041237114,0.4969072164948454,0.2371134020618557,0.02158273381294964,1.0,215707.99999999997,218605.00000000003,0.3888888888888889,0.8980815347721823,1.0,0.037170263788968816,0.02757793764988009,0.02877697841726619,0.05275779376498801,0.2721822541966426,0.10191846522781776,0.037170263788968816,0.02877697841726619,0.034772182254196635,0.037170263788968816,0.05035971223021583,0.0683453237410072,0.058752997601918475,0.05275779376498801,0.04076738609112711,0.026378896882494004,0.029976019184652283,0.014388489208633094,834.0,417.0
728,20,RL,64.0,7314,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,82.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724,Unf,0,508,1232,GasA,Ex,Y,SBrkr,1232,0,0,1232,1,0,2,0,2,1,Gd,6,Typ,0,,Attchd,2007.0,RFn,2,632,TA,TA,Y,132,0,0,0,0,0,,,,0,2,2009,WD,Normal,194500,-93.690111,42.024327,169,000600,1,65980.59509202454,73491.59982332154,30142.206884057967,35.0,2534.657261335563,30142.206884057967,0.1586489252814739,0.14333057166528584,0.4927355609610196,0.08096415327564895,0.016069221260815822,0.09270704573547588,0.4721878862793573,0.33807169344870214,0.05123674911660778,1.0,203448.0,226766.0,0.5735694822888283,0.8079710144927537,1.0,0.07681159420289856,0.06376811594202897,0.06159420289855073,0.05217391304347826,0.15942028985507245,0.12753623188405794,0.08514492753623187,0.060144927536231886,0.05,0.05507246376811594,0.06195652173913044,0.06123188405797101,0.03152173913043478,0.02355072463768116,0.013768115942028985,0.007246376811594203,0.004710144927536232,0.004347826086956522,2760.0,1132.0
729,90,RL,85.0,11475,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1584,1584,GasA,TA,Y,SBrkr,1776,0,0,1776,1,0,2,0,4,2,TA,9,Typ,0,,Detchd,1968.0,Unf,3,888,TA,TA,Y,0,25,0,0,0,0,,,,0,7,2009,COD,Abnorml,110000,-93.623411,42.04488,169,000400,2,75991.0634920635,89644.19850187266,39109.47875816994,9.0,4979.43178818714,39109.47875816994,-0.029090909090909087,-0.04672897196261682,0.39010585849857293,0.2222222222222222,0.0,0.13832199546485266,0.43537414965986393,0.20408163265306126,0.033707865168539325,1.0,150605.0,161946.0,0.5945419103313841,0.8692810457516339,1.0,0.04901960784313725,0.06209150326797385,0.05065359477124183,0.04084967320261438,0.07679738562091502,0.08169934640522876,0.06862745098039216,0.06209150326797385,0.06535947712418301,0.06535947712418301,0.07026143790849672,0.0849673202614379,0.07026143790849672,0.03758169934640523,0.04738562091503268,0.03594771241830065,0.017973856209150325,0.013071895424836602,612.0,267.0
730,30,RM,52.0,6240,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,152,Unf,0,628,780,GasA,TA,Y,FuseA,848,0,360,1208,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1962.0,Unf,2,539,TA,TA,Y,0,23,112,0,0,0,,,,0,1,2009,WD,Normal,103000,-93.626716,42.023084999999995,169,001000,1,29771.72727272727,52104.0,25923.66502463054,21.0,4070.969450308249,25923.66502463054,-0.05607476635514018,-0.10869565217391304,0.0936954641376436,0.12903225806451613,0.10626185958254268,0.19165085388994307,0.4743833017077799,0.09867172675521822,0.049504950495049514,1.0,111919.0,120667.0,0.4514285714285714,0.8573170731707316,1.0,0.05,0.03902439024390244,0.05731707317073171,0.06341463414634145,0.1475609756097561,0.13414634146341464,0.08170731707317073,0.06219512195121951,0.043902439024390234,0.05853658536585366,0.05243902439024391,0.05731707317073171,0.04756097560975609,0.032926829268292684,0.021951219512195117,0.024390243902439025,0.019512195121951216,0.006097560975609756,820.0,404.0
731,120,RL,39.0,5389,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1180,Unf,0,415,1595,GasA,Ex,Y,SBrkr,1616,0,0,1616,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1995.0,RFn,2,608,TA,TA,Y,237,152,0,0,0,0,,,,0,3,2010,WD,Normal,236500,-93.632852,42.06112,169,000100,2,92967.75,112187.19966859983,43554.18140881312,36.0,1090.2749920615072,43554.18140881312,1.414,1.519417475728155,0.11330697016247022,0.056,0.014588235294117647,0.13458823529411762,0.4809411764705882,0.31388235294117645,0.015741507870753936,1.0,221827.00000000003,256323.99999999997,0.7533726812816189,0.8988439306358381,1.0,0.08413615928066795,0.0838150289017341,0.07032755298651253,0.04816955684007707,0.031149646756583174,0.04592164418754014,0.07418111753371869,0.07803468208092486,0.07931920359666024,0.06165703275529865,0.054913294797687855,0.07225433526011561,0.05876685934489403,0.04463712267180475,0.043994861913937054,0.034360950545921636,0.023121387283236997,0.011239563262684648,3114.0,1207.0
