"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","Order","PID","Longitude","Latitude"
873,20,"RL",74,8892,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1953,1996,"Gable","CompShg","WdShing","Wd Shng","None",0,"Gd","TA","Stone","TA","TA","Av","Unf",0,"Unf",0,105,105,"GasA","Gd","Y","SBrkr",910,0,0,910,0,0,1,0,3,1,"Gd",5,"Typ",0,NA,"Attchd",1953,"Unf",2,414,"TA","TA","Y",196,0,150,0,0,0,NA,"GdWo",NA,0,10,2008,"WD","Normal",116000,1267,535451010,-93.608219,42.03807
874,40,"RL",60,12144,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1949,1950,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","CBlock","TA","TA","No","Rec",375,"Unf",0,457,832,"GasA","Gd","Y","SBrkr",1036,0,232,1268,0,0,1,0,3,1,"TA",6,"Typ",1,"Gd","Attchd",1949,"Unf",1,288,"TA","TA","Y",0,28,0,0,0,0,NA,NA,"Othr",0,9,2009,"WD","Normal",133000,676,535450070,-93.609059,42.037129
875,50,"RM",52,5720,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",5,6,1941,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,676,676,"GasA","Ex","Y","SBrkr",676,455,0,1131,0,0,1,1,3,1,"TA",5,"Typ",0,NA,"Detchd",1941,"Unf",1,200,"TA","TA","Y",26,0,0,0,0,0,NA,NA,NA,0,8,2009,"WD","Abnorml",66500,696,902103170,-93.62026,42.032396
876,60,"FV",75,9000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2007,2007,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",64,"Unf",0,1120,1184,"GasA","Ex","Y","SBrkr",1184,1426,0,2610,0,0,2,1,4,1,"Ex",11,"Typ",1,"Gd","BuiltIn",2007,"Fin",2,550,"TA","TA","Y",208,364,0,0,0,0,NA,NA,NA,0,8,2007,"New","Partial",303477,1799,528458130,-93.647933,42.050301
877,20,"RL",94,25286,"Pave",NA,"Reg","HLS","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1Story",4,5,1963,1963,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","PConc","TA","TA","Gd","ALQ",633,"Unf",0,431,1064,"GasA","Gd","Y","SBrkr",1040,0,0,1040,1,0,1,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1963,"Unf",2,648,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,1,2007,"WD","Normal",132250,2281,923204050,-93.605507,41.993107
878,60,"RL",74,8834,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2004,2005,"Hip","CompShg","VinylSd","VinylSd","Stone",216,"Gd","TA","PConc","Ex","TA","No","GLQ",1170,"Unf",0,292,1462,"GasA","Ex","Y","SBrkr",1462,762,0,2224,1,0,2,1,4,1,"Ex",10,"Typ",1,"Gd","Attchd",2004,"Fin",3,738,"TA","TA","Y",184,0,0,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal",350000,443,528142040,-93.654652,42.060426
879,85,"RL",88,11782,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SFoyer",5,7,1961,1995,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",899,"Unf",0,210,1109,"GasA","TA","Y","SBrkr",1155,0,0,1155,1,0,1,0,3,1,"Gd",6,"Min2",0,NA,"Detchd",1987,"Unf",2,576,"TA","TA","Y",192,0,0,0,0,0,NA,"MnPrv","Shed",400,6,2010,"WD","Normal",148000,85,532354090,-93.673669,42.034793
880,20,"RL",NA,7000,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,8,1978,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",90,"Gd","Gd","CBlock","TA","TA","No","ALQ",646,"Unf",0,218,864,"GasA","Ex","Y","SBrkr",864,0,0,864,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1978,"Unf",1,336,"TA","TA","Y",0,0,0,0,0,0,NA,"GdWo",NA,0,7,2009,"WD","Normal",136500,857,907202080,-93.684887,42.019548
881,20,"RL",60,7024,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Ex","Gd","No","ALQ",980,"Unf",0,110,1090,"GasA","Gd","Y","SBrkr",1090,0,0,1090,1,0,1,1,2,1,"TA",5,"Typ",0,NA,"Attchd",2005,"Fin",2,450,"TA","TA","Y",0,49,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",157000,2179,908152280,-93.673253,42.018873
882,50,"RL",44,13758,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Timber","Norm","Norm","1Fam","1.5Fin",7,5,1990,1991,"Gable","CompShg","HdBoard","HdBoard","BrkFace",117,"Gd","Gd","CBlock","Gd","TA","Mn","LwQ",902,"Unf",0,254,1156,"GasA","Ex","Y","SBrkr",1187,530,0,1717,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1990,"RFn",2,400,"TA","TA","Y",168,36,0,0,0,0,NA,NA,NA,0,4,2007,"WD","Normal",187500,2266,916403290,-93.644366,41.997992
883,60,"RL",NA,9636,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1992,1993,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,808,808,"GasA","Gd","Y","SBrkr",808,785,0,1593,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn",1993,"RFn",2,389,"TA","TA","Y",342,40,0,0,0,0,NA,"MnPrv",NA,0,12,2009,"WD","Normal",178000,361,527164060,-93.635753,42.05793
884,75,"RL",60,6204,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","2.5Fin",4,5,1912,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","PConc","TA","Fa","No","Unf",0,"Unf",0,795,795,"GasA","TA","N","SBrkr",954,795,481,2230,1,0,1,0,5,1,"TA",10,"Typ",0,NA,"Detchd",1997,"Unf",1,440,"TA","Gd","Y",0,188,0,0,0,0,NA,NA,NA,0,3,2006,"WD","Normal",118500,2843,909101190,-93.65564,42.02197
885,20,"RL",65,7150,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1967,1967,"Gable","CompShg","HdBoard","HdBoard","BrkFace",60,"TA","TA","CBlock","TA","TA","No","BLQ",432,"Unf",0,460,892,"GasA","TA","Y","SBrkr",892,0,0,892,0,0,1,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1967,"RFn",1,288,"TA","TA","Y",0,0,0,0,0,0,NA,"GdWo",NA,0,7,2009,"WD","Normal",100000,419,527455240,-93.6256036,42.0488934
886,120,"FV",50,5119,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",9,5,1999,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",60,"Gd","TA","PConc","Ex","TA","Av","GLQ",1238,"Unf",0,460,1698,"GasA","Ex","Y","SBrkr",1709,0,0,1709,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1999,"Fin",2,506,"TA","TA","Y",97,65,0,0,0,0,NA,NA,NA,0,1,2008,"CWD","Abnorml",328900,1172,533215080,-93.647044,42.046085
887,90,"RL",70,8393,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,5,1959,2005,"Gable","CompShg","MetalSd","MetalSd","BrkFace",122,"TA","TA","CBlock","TA","TA","No","LwQ",528,"Unf",0,1098,1626,"GasA","Ex","Y","SBrkr",1712,0,0,1712,0,0,2,0,4,2,"TA",8,"Typ",0,NA,"Attchd",2005,"Fin",2,588,"TA","TA","Y",272,54,0,0,0,0,NA,NA,NA,0,6,2006,"WD","Family",145000,2544,534276230,-93.622312,42.042114
888,50,"RL",59,16466,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,7,1955,1955,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","PConc","TA","TA","No","Unf",0,"Unf",0,816,816,"GasA","TA","Y","SBrkr",872,521,0,1393,0,0,1,1,3,1,"TA",8,"Typ",0,NA,"Attchd",1955,"Unf",1,300,"TA","TA","Y",121,0,0,0,265,0,NA,NA,NA,0,4,2008,"WD","Normal",135500,1511,908275280,-93.66345,42.018541
889,20,"RL",95,15865,"Pave",NA,"IR1","Lvl","AllPub","Inside","Mod","NAmes","Norm","Norm","1Fam","1Story",8,6,1970,1970,"Flat","Tar&Grv","Wd Sdng","Wd Sdng","None",0,"Gd","Gd","PConc","TA","Gd","Gd","ALQ",351,"Rec",823,1043,2217,"GasA","Ex","Y","SBrkr",2217,0,0,2217,1,0,2,0,4,1,"Gd",8,"Typ",1,"TA","Attchd",1970,"Unf",2,621,"TA","TA","Y",81,207,0,0,224,0,NA,NA,NA,0,10,2007,"WD","Normal",268000,1615,526355190,-93.61728,42.050443
890,20,"RL",128,12160,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",6,4,1953,1953,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",90,"TA","TA","CBlock","TA","TA","No","BLQ",1024,"Unf",0,481,1505,"GasA","Ex","Y","SBrkr",1505,0,0,1505,1,0,1,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1953,"RFn",2,505,"TA","TA","Y",0,0,0,162,0,0,NA,NA,NA,0,2,2009,"WD","Normal",149500,617,534475185,-93.625633,42.03464
891,50,"RL",60,8064,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",5,7,1949,2006,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","Mn","Unf",0,"Unf",0,672,672,"GasA","Ex","Y","SBrkr",672,252,0,924,0,0,1,0,3,1,"TA",6,"Typ",1,"Po","Detchd",2003,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv","Shed",2000,7,2007,"WD","Normal",122900,1957,535450190,-93.610609,42.035733
892,60,"RL",70,11184,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","2Story",6,5,1978,1978,"Hip","CompShg","HdBoard","HdBoard","BrkFace",92,"TA","TA","CBlock","TA","TA","No","LwQ",226,"Rec",500,192,918,"GasA","Gd","Y","SBrkr",918,765,0,1683,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1978,"RFn",2,440,"TA","TA","Y",243,0,0,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal",172500,771,905103040,-93.672288,42.032367
893,20,"RL",70,8414,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",6,8,1963,2003,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",663,"Unf",0,396,1059,"GasA","TA","Y","SBrkr",1068,0,0,1068,0,1,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1963,"RFn",1,264,"TA","TA","Y",192,0,0,0,0,0,NA,"MnPrv",NA,0,2,2006,"WD","Normal",154500,2708,905101450,-93.675399,42.0333
894,20,"RL",NA,13284,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","PosN","Norm","1Fam","1Story",5,5,1954,1954,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","PConc","Gd","TA","Mn","BLQ",1064,"Unf",0,319,1383,"GasA","TA","Y","SBrkr",1383,0,0,1383,1,0,1,0,3,1,"TA",6,"Typ",1,"Gd","Attchd",1954,"Unf",1,354,"TA","TA","Y",511,116,0,0,0,0,NA,"GdPrv",NA,0,6,2008,"WD","Normal",165000,1392,905201120,-93.665356,42.032566
895,90,"RL",64,7018,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","SawyerW","Norm","Norm","Duplex","1Story",5,5,1979,1979,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","TA","Y","SBrkr",1535,0,0,1535,0,0,2,0,4,2,"TA",8,"Typ",0,NA,"Attchd",1979,"Unf",2,400,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,6,2009,"WD","Alloca",118858,812,906226110,-93.6795273,42.0314669
896,60,"RL",71,7056,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5,1963,1963,"Hip","CompShg","HdBoard","HdBoard","BrkFace",415,"TA","TA","CBlock","TA","TA","No","BLQ",400,"Unf",0,380,780,"GasA","TA","Y","SBrkr",983,813,0,1796,1,0,1,1,4,1,"TA",8,"Typ",1,"TA","Attchd",1963,"RFn",2,483,"TA","TA","Y",0,50,0,0,0,0,NA,NA,NA,0,10,2008,"WD","Normal",140000,1281,535475020,-93.604986,42.036973
897,30,"RM",50,8765,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,6,1936,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","ALQ",285,"Unf",0,666,951,"GasA","Ex","N","SBrkr",951,0,0,951,0,0,1,0,2,1,"TA",6,"Typ",0,NA,"Detchd",1936,"Unf",1,327,"TA","TA","Y",0,28,0,0,0,0,NA,NA,NA,0,4,2006,"WD","Abnorml",106500,2877,910207110,-93.626683,42.020207
898,90,"RL",64,7018,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Feedr","Norm","Duplex","2Story",5,5,1979,1979,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","TA","Y","SBrkr",1120,1120,0,2240,0,0,2,0,6,2,"TA",12,"Typ",0,NA,"Detchd",1979,"Unf",2,528,"TA","TA","Y",154,0,0,0,0,0,NA,NA,NA,0,6,2009,"WD","Alloca",142953,813,906226120,-93.6790969,42.0314606
899,20,"RL",100,12919,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2009,2010,"Hip","CompShg","VinylSd","VinylSd","Stone",760,"Ex","TA","PConc","Ex","TA","Gd","GLQ",2188,"Unf",0,142,2330,"GasA","Ex","Y","SBrkr",2364,0,0,2364,1,0,2,1,2,1,"Ex",11,"Typ",2,"Gd","Attchd",2009,"Fin",3,820,"TA","TA","Y",0,67,0,0,0,0,NA,NA,NA,0,3,2010,"New","Partial",611657,45,528150070,-93.655051,42.059617
900,20,"RL",65,6993,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,7,1961,1994,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",465,"Unf",0,447,912,"GasA","TA","Y","SBrkr",1236,0,0,1236,0,0,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1961,"Unf",1,288,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal",135000,2497,532378160,-93.669757,42.03458
901,20,"RL",NA,7340,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,1971,1971,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",322,"Unf",0,536,858,"GasA","TA","Y","SBrkr",858,0,0,858,0,0,1,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1979,"Unf",1,684,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",110000,1670,527404150,-93.62805,42.053503
902,20,"RL",64,8712,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1957,2000,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","Mn","BLQ",860,"Unf",0,132,992,"GasA","TA","Y","SBrkr",1306,0,0,1306,1,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1968,"Unf",1,756,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,5,2009,"WD","Normal",153000,673,535403280,-93.609226,42.039047
903,60,"RL",63,7875,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,783,783,"GasA","Ex","Y","SBrkr",807,702,0,1509,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2003,"Fin",2,393,"TA","TA","Y",0,75,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal",180000,2436,528250060,-93.640211,42.060074
904,20,"RL",50,14859,"Pave",NA,"IR1","HLS","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",27,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1670,1670,"GasA","Ex","Y","SBrkr",1670,0,0,1670,0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2006,"RFn",3,690,"TA","TA","Y",144,60,0,0,0,0,NA,NA,NA,0,8,2006,"New","Partial",240000,2318,527108020,-93.635967,42.06281
905,20,"RL",NA,6173,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,1967,1967,"Gable","CompShg","HdBoard","Wd Sdng","BrkFace",75,"TA","TA","CBlock","TA","TA","No","GLQ",599,"Unf",0,277,876,"GasA","TA","Y","SBrkr",902,0,0,902,0,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1967,"Unf",1,288,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,8,2007,"WD","Normal",125500,1827,532378240,-93.671941,42.034819
906,20,"RL",80,9920,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1954,1954,"Gable","CompShg","HdBoard","HdBoard","Stone",110,"TA","TA","CBlock","TA","TA","No","Rec",354,"LwQ",290,412,1056,"GasA","TA","Y","SBrkr",1063,0,0,1063,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1954,"RFn",1,280,"TA","TA","Y",0,0,164,0,0,0,NA,"MnPrv",NA,0,2,2010,"WD","Normal",128000,132,534475100,-93.62475,42.035943
907,20,"RL",116,13501,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",208,"Gd","TA","PConc","Gd","TA","No","GLQ",63,"Unf",0,1560,1623,"GasA","Ex","Y","SBrkr",1636,0,0,1636,1,0,2,0,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2006,"RFn",3,865,"TA","TA","Y",0,60,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",255000,1782,528431050,-93.642234,42.054309
908,50,"RL",86,11500,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",7,7,1936,1987,"Gable","CompShg","BrkFace","BrkFace","None",0,"Gd","TA","CBlock","Gd","TA","No","Rec",223,"Unf",0,794,1017,"GasA","Gd","Y","SBrkr",1020,1037,0,2057,0,0,1,1,3,1,"Gd",6,"Typ",1,"Gd","Attchd",1936,"Fin",1,180,"Fa","TA","Y",0,0,0,0,322,0,NA,NA,NA,0,6,2006,"WD","Normal",250000,2863,909280030,-93.641155,42.016827
909,20,"RL",NA,8885,"Pave",NA,"IR1","Low","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1Story",5,5,1983,1983,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Av","BLQ",301,"ALQ",324,239,864,"GasA","TA","Y","SBrkr",902,0,0,902,1,0,1,0,2,1,"TA",5,"Typ",0,NA,"Attchd",1983,"Unf",2,484,"TA","TA","Y",164,0,0,0,0,0,NA,"MnPrv",NA,0,6,2006,"WD","Normal",131000,2927,923276100,-93.60268,41.988314
910,60,"RL",149,12589,"Pave",NA,"IR2","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,742,742,"GasA","Ex","Y","SBrkr",742,742,0,1484,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2005,"Fin",2,390,"TA","TA","Y",36,24,0,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal",174000,467,528221060,-93.644457,42.062058
911,90,"RL",80,11600,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Feedr","Norm","Duplex","2Story",5,5,1960,1960,"Gable","CompShg","MetalSd","MetalSd","BrkFace",361,"TA","TA","CBlock","TA","TA","No","Rec",443,"Unf",0,662,1105,"GasA","TA","Y","FuseA",1105,1169,0,2274,0,0,2,0,5,2,"TA",12,"Typ",0,NA,"Detchd",1960,"Unf",2,480,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,1,2010,"WD","Normal",154300,136,535106190,-93.6184183,42.0459375
912,20,"RL",NA,9286,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Mod","CollgCr","Norm","Norm","1Fam","1Story",5,7,1977,1989,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","Gd","Gd","Av","ALQ",196,"Unf",0,1072,1268,"GasA","TA","Y","SBrkr",1268,0,0,1268,0,0,1,1,3,1,"Gd",5,"Typ",0,NA,"Detchd",1978,"Unf",1,252,"TA","TA","Y",173,0,0,0,0,0,NA,NA,NA,0,10,2009,"WD","Normal",143500,858,907202130,-93.684954,42.019691
913,30,"RM",51,6120,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,7,1925,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",489,"Unf",0,279,768,"GasA","TA","N","SBrkr",1015,0,0,1015,0,0,1,0,3,1,"TA",6,"Min1",0,NA,"Detchd",1925,"Unf",1,450,"TA","TA","Y",0,0,112,0,120,0,NA,"MnPrv","Shed",620,7,2006,"WD","Abnorml",88000,2679,903231240,-93.624553,42.032478
914,90,"RH",82,6270,"Pave",NA,"Reg","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","Duplex","2Story",5,6,1949,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",284,"Unf",0,717,1001,"GasA","TA","N","FuseA",1001,1001,0,2002,0,0,2,0,4,2,"TA",8,"Typ",0,NA,"2Types",1949,"Unf",3,871,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,8,2007,"WD","Normal",145000,2211,909275030,-93.643215,42.019952
915,160,"FV",30,3000,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","Stone",76,"Gd","TA","PConc","Gd","TA","Av","GLQ",294,"Unf",0,318,612,"GasA","Ex","Y","SBrkr",612,612,0,1224,0,0,2,1,2,1,"Gd",4,"Typ",0,NA,"Detchd",2009,"RFn",2,528,"TA","TA","Y",0,234,0,0,0,0,NA,NA,NA,0,6,2009,"New","Partial",173733,568,533210020,-93.646338,42.048488
916,160,"RM",21,2001,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","2Story",4,5,1970,1970,"Gable","CompShg","CemntBd","CmentBd","BrkFace",80,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,546,546,"GasA","Fa","Y","SBrkr",546,546,0,1092,0,0,1,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1970,"Unf",1,286,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,1,2007,"WD","Normal",75000,2289,923228250,-93.601507,41.991709
917,20,"C (all)",50,9000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",2,3,1949,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",50,"Unf",0,430,480,"GasA","TA","N","FuseA",480,0,0,480,1,0,0,0,1,1,"TA",4,"Typ",0,NA,"Detchd",1958,"Unf",1,308,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,10,2006,"WD","Abnorml",35311,2881,911175430,-93.615012,42.019099
918,20,"RL",NA,17140,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,6,1956,1956,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",1059,"Unf",0,75,1134,"GasA","Ex","Y","FuseA",1229,0,0,1229,0,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1956,"RFn",1,284,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,4,2009,"WD","Normal",135000,784,905377010,-93.671177,42.023229
